step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
328,PAYMENT,17038.784967325337,O6660,269.52205500348674,38839.27890951474,D6660,9960.002173615094,21013.183250858172,0
179,DEBIT,636.3523327444077,O6661,21568.682676921402,18414.8719520418,D6661,7309.6895836731355,126753.33035422278,0
112,PAYMENT,2426.3449101760707,O6662,44899.24645091831,1410.9120664483144,D6662,22107.958215241244,23367.560060525608,0
736,CASH_OUT,3460.762614870016,O6663,30601.76124058515,10383.204855691767,D6663,10023.95655907641,23522.293310682962,0
726,DEBIT,11712.76880926101,O6664,824.0757016628933,16724.376233476276,D6664,32820.015754616186,82086.1581127265,0
59,PAYMENT,5005.891059600161,O6665,1284.8671045557674,46317.07150105388,D6665,15800.881729891164,55238.88829846141,0
327,CASH_OUT,2739.9808408091058,O6666,146064.4200048092,73877.56090107094,D6666,103593.19123042098,129382.02715604323,0
621,PAYMENT,264.6246138576799,O6667,13097.300207441473,11052.473434354846,D6667,159317.1302953447,68490.02755540934,0
669,CASH_IN,7089.9427031560945,O6668,70762.92442399563,1508.3288110701951,D6668,48609.91617470221,40687.94703124194,0
191,PAYMENT,4079.006380223455,O6669,47713.71516261196,382.94026417993285,D6669,151817.44802604802,62379.47168898771,0
200,DEBIT,5639.501377934544,O6670,63901.33143273663,12755.968339434397,D6670,62389.004472696484,52375.20520213976,0
312,PAYMENT,1909.226128125633,O6671,1409.5714344898965,13925.29489443609,D6671,8474.703598729899,16744.819121988025,0
708,CASH_OUT,1485.4536935264355,O6672,9517.882948451292,203329.93172379906,D6672,99661.71228836039,17978.048424448447,0
35,PAYMENT,5024.918960838426,O6673,49749.51129882425,34794.23063664677,D6673,4981.901562900014,9789.0046493184,0
379,CASH_OUT,2753.6063416293655,O6674,4697.724260487709,291469.3166880074,D6674,175118.69484291994,51356.22122360748,0
387,PAYMENT,2160.982392818835,O6675,72380.4010595615,29534.587267238207,D6675,59779.4461035805,22004.355833851827,0
237,TRANSFER,1190.490109409284,O6676,199246.5332331661,141505.17532112272,D6676,69203.29930392241,9406.406156891382,0
616,PAYMENT,2610.2934810219326,O6677,35688.221466351,12601.305809879088,D6677,37952.04689524367,5942.338274640116,0
519,PAYMENT,13588.602687753031,O6678,23978.88127019734,12704.346323724716,D6678,155.04370982250595,12693.920103303815,0
283,TRANSFER,579.382252410811,O6679,3186.767276300943,109889.5443520461,D6679,23123.008985464014,60525.55180000013,0
1,PAYMENT,886.7740171358589,O6680,11439.408514108076,144590.85785380585,D6680,1126.7546397561707,35406.64560331468,0
731,PAYMENT,4649.794454923381,O6681,234179.27925947626,97834.1816028415,D6681,56264.811950967116,25451.45120466257,0
464,CASH_OUT,1375.9142515282495,O6682,13103.537032919185,51089.03780320607,D6682,23378.740996835146,50425.37637690646,0
230,PAYMENT,10261.77760487351,O6683,4665.644227226239,122464.31225582011,D6683,1605.9175298077773,224088.35324311527,0
172,CASH_OUT,9503.493759111974,O6684,126012.9633038624,8594.608411120942,D6684,61402.864726028725,77950.72209460878,0
87,CASH_OUT,2722.4694300478304,O6685,47531.44687228166,29255.768494196094,D6685,44514.139995889025,132319.90963793846,0
553,PAYMENT,5702.370899152382,O6686,4499.7657832710465,169729.74532620024,D6686,187494.5837875968,74147.18578574034,0
123,PAYMENT,7484.750773501667,O6687,37149.14007296088,18781.054586239145,D6687,124392.74588712367,152571.32340152946,1
298,CASH_OUT,2006.4284183978536,O6688,51228.06459458696,55038.4302078057,D6688,119507.2698789188,21814.80772736332,0
690,CASH_IN,1915.6905812536327,O6689,34474.250848203286,11922.585712995811,D6689,30582.877657034383,18842.6471886221,0
575,TRANSFER,13.625756801954834,O6690,57515.24307415157,11476.315605121921,D6690,12472.65112342313,75875.39516382938,0
484,TRANSFER,1339.0140898492161,O6691,15808.874899164199,729.0601308709249,D6691,6401.160679363991,88809.88502178826,0
165,PAYMENT,5717.953985980567,O6692,1473.9955948485906,123773.79420679607,D6692,15815.42398971533,88033.79045892606,0
699,PAYMENT,2923.8783739903747,O6693,159974.2789300984,43284.570219806825,D6693,45280.33140082694,67416.51301743064,0
383,TRANSFER,4980.943576688573,O6694,53743.54724850726,2071.8950438832653,D6694,6358.954543084118,76780.58137029853,0
209,CASH_IN,1279.7750405207958,O6695,9384.376484530389,33813.207431408286,D6695,31047.289065410732,61147.79740948528,0
739,TRANSFER,4699.632420810078,O6696,607.88943333041,18065.78253975536,D6696,118078.96284627782,13099.134760982843,0
432,CASH_OUT,1402.5753995810355,O6697,12362.184191241848,124358.72029860955,D6697,86627.37265153788,165836.90946847445,0
389,CASH_OUT,6122.542929154957,O6698,27590.219983092684,33712.575999517976,D6698,136979.87447914586,17052.659012071894,0
560,TRANSFER,850.9800547849758,O6699,177721.86542885005,90252.10677854402,D6699,62011.483090181864,13179.995935174276,0
224,TRANSFER,1708.8332540012957,O6700,63905.74583316454,65.1434210240019,D6700,41653.49361255304,25287.102881619918,0
3,PAYMENT,1155.8969783274504,O6701,16755.015557979743,29386.37782545786,D6701,23169.214652925486,109637.92306057268,0
372,DEBIT,128.15975528906117,O6702,89181.33495308086,45227.81161363452,D6702,11876.52884891089,84768.14430990604,0
687,PAYMENT,12156.678615551278,O6703,59344.81082484534,27933.663211689418,D6703,9861.970264425652,29880.21230099865,0
446,TRANSFER,392.906462297448,O6704,36286.56741611317,45584.663293470825,D6704,8477.07776591461,91549.28506024617,0
611,PAYMENT,2682.9350546141186,O6705,3499.637237518193,48765.055335795754,D6705,17734.031911385107,40321.90629015345,0
116,CASH_IN,2186.6654654592426,O6706,45481.7287203337,4657.983447386345,D6706,15315.557929250175,3267.9424745150363,0
270,CASH_IN,1006.9872547398766,O6707,6396.368250084479,144138.18458496575,D6707,2372.1981094773605,124899.9826740994,0
447,CASH_OUT,2937.9311660134717,O6708,92930.43332362536,20894.228559640917,D6708,3402.3699112264017,14352.893602289923,0
368,CASH_OUT,3504.0892468142533,O6709,8951.985940007793,73059.08265456975,D6709,38822.969973265484,156076.78133606372,0
253,PAYMENT,1548.7193257561423,O6710,15736.193780391413,48239.87413144577,D6710,38778.06843814564,53463.84510005112,0
317,CASH_OUT,3734.457925108166,O6711,19358.705064677284,26045.310259305286,D6711,106472.16491900988,53506.3462497432,0
415,CASH_IN,5138.462045595422,O6712,74192.7423977473,38517.98977871453,D6712,37362.72814686686,36064.967508216294,0
95,PAYMENT,3673.126662223265,O6713,28847.929298593917,13317.276662327646,D6713,23079.417202211265,83615.65649607152,0
24,CASH_OUT,11416.997703132733,O6714,95816.2707163713,103098.73836074592,D6714,16859.34755253119,2819.7624916488803,0
628,CASH_IN,737.9780608885115,O6715,22538.682446094263,108975.69026335931,D6715,55607.4625586083,1332.3553736865063,0
663,CASH_OUT,9132.48355351179,O6716,14963.277405385112,170901.7144792447,D6716,26242.865601754518,63551.95917392889,0
50,CASH_OUT,786.6501904870489,O6717,112548.37709453156,1426.5216269862915,D6717,50047.11612589659,27859.082161975446,0
502,TRANSFER,2811.3763663106943,O6718,87259.35138662996,87036.44746648855,D6718,15110.904942120133,61287.31149791846,0
718,CASH_IN,829.9330986128449,O6719,63168.294932343924,171417.8372493189,D6719,17417.885320384514,127.98704429399274,0
498,PAYMENT,4638.426335405313,O6720,8590.980917093224,22983.2298582117,D6720,60770.65421003277,72411.45666216791,0
335,CASH_OUT,2120.1714081867935,O6721,13397.27392463318,10571.250454506704,D6721,1892.0838432289731,2046.8155550961137,0
79,CASH_IN,3007.431275546288,O6722,150140.95810614628,65261.21541636714,D6722,19359.30580182091,24463.753355226443,0
582,PAYMENT,895.7817824460999,O6723,23902.926711964028,41749.216347396105,D6723,98025.60930574269,8837.65914742857,0
27,DEBIT,3206.187376820594,O6724,54594.07960856072,46551.989645617854,D6724,64181.42574247295,10861.263918479113,0
271,TRANSFER,6664.304475030793,O6725,18662.951831267248,143348.76439660654,D6725,133046.17551765038,8327.018907776079,0
562,CASH_OUT,13626.21613044976,O6726,22278.1392872293,73053.49438911787,D6726,37924.20714257327,21661.193974008354,0
247,TRANSFER,1671.2084594518617,O6727,18898.913183332388,131348.90737009063,D6727,5236.00972431404,66695.20080271536,0
591,PAYMENT,2845.4099595330235,O6728,17669.161154177014,32226.50863719354,D6728,89200.36570413677,75635.2371893596,0
387,PAYMENT,7635.566070123724,O6729,160324.97897428577,9067.705545644385,D6729,49173.446779841055,49171.71264712447,0
702,CASH_OUT,4079.852575145945,O6730,102425.93754694301,49577.77948215382,D6730,55363.34401077024,105441.41957298332,0
559,CASH_OUT,6730.725256017645,O6731,67034.70965296868,34407.85483917594,D6731,5630.559329871235,16676.299406407517,0
361,TRANSFER,7684.79561342719,O6732,41507.78278021413,5630.832910138715,D6732,9551.583361249342,33995.6541831882,0
488,CASH_IN,6614.653129420753,O6733,131714.14965043747,25588.726112160133,D6733,132536.25942682577,8238.875162361846,0
352,PAYMENT,15183.758970351306,O6734,76594.34437095716,12501.78825206443,D6734,156970.4930095334,27407.297514266804,0
701,CASH_OUT,6576.580519346926,O6735,98057.04730692577,46169.74832519567,D6735,19907.308313562444,15736.311581037531,0
256,DEBIT,634.5170580420363,O6736,69411.37315163903,32082.904640412842,D6736,4590.1153833447215,54833.392051951516,0
222,PAYMENT,8076.308059577457,O6737,122814.24631137581,4550.299027994487,D6737,59884.81154866935,21527.579738396682,0
1,PAYMENT,466.73857318603456,O6738,45230.92598521284,18137.849197098007,D6738,12943.43159716114,39072.84448997345,0
546,PAYMENT,2529.4447598078636,O6739,42568.37711475107,58191.935463836344,D6739,54927.71788214944,23073.457622339556,0
446,TRANSFER,2162.482146927701,O6740,38527.761617396915,26730.634870692917,D6740,11616.115539770703,23458.030342952345,0
79,PAYMENT,852.1516581776707,O6741,75568.61120167981,63375.637342071444,D6741,87940.59478058387,89164.78478018458,0
236,CASH_OUT,568.2543505748731,O6742,4697.090640860854,25452.933445177972,D6742,88463.76930103067,55983.27376973311,0
334,CASH_IN,1707.997289633957,O6743,82683.52788300975,87123.54194138944,D6743,54957.53623242523,40631.610555594554,0
349,TRANSFER,5798.199398702144,O6744,21365.03505846764,19008.282803767786,D6744,24394.917801273987,20310.947167623573,0
98,PAYMENT,1152.5117051807656,O6745,99968.72459723319,143827.08553608388,D6745,28941.862706060245,8101.078492365083,0
82,CASH_IN,17553.711938452034,O6746,34406.19101240722,26429.959395129343,D6746,107646.03267390776,18368.26026454817,0
502,PAYMENT,25.571613598398542,O6747,37479.968200830386,21922.15063688706,D6747,47482.414501030566,15108.545549924303,0
477,TRANSFER,4208.397960689433,O6748,82768.53470025284,154677.502904967,D6748,44597.80678913706,181025.42929568136,0
704,CASH_IN,4091.554761816536,O6749,34865.94219833623,37497.33148454147,D6749,219570.65398188704,40155.40754334596,0
550,CASH_IN,1603.086100076017,O6750,19944.60597558184,163240.92614897524,D6750,10107.08961548693,47353.82107575096,0
14,CASH_IN,4525.364494181783,O6751,4286.473456983387,23213.128748263443,D6751,50694.045148983765,107125.83399006502,0
392,CASH_OUT,4117.621003454805,O6752,138819.14584276726,11826.137840451887,D6752,105485.28816987619,87370.09973118306,0
347,TRANSFER,5821.706134739342,O6753,66429.34894397654,16617.471946741203,D6753,373.1212580826301,13382.449002885442,0
310,CASH_IN,10325.7533202024,O6754,48919.203813037086,20802.18191291906,D6754,87033.04969742695,22109.854824291448,0
386,PAYMENT,529.5252664524254,O6755,68505.47040277875,43263.720648530274,D6755,31206.832324161478,40586.882316886884,0
209,CASH_OUT,9017.52761233754,O6756,64470.3677758681,57240.62228402773,D6756,94755.95712736482,27235.646275678915,0
357,TRANSFER,103.41903470123628,O6757,3852.2132063096856,61823.96767230379,D6757,55463.37341031434,234.59640212127297,0
601,CASH_IN,318.0386754152151,O6758,5986.263252277856,21688.52282265355,D6758,51353.544929692696,33525.09473891736,0
568,CASH_OUT,11905.746029025084,O6759,40683.9695204672,151290.4971167251,D6759,44258.431427757234,3645.0549830856125,0
94,DEBIT,6114.696202706586,O6760,67385.78506116221,24283.703453408452,D6760,38056.599855342116,49825.609328363,0
93,CASH_OUT,5145.974892504159,O6761,17891.78017652434,45707.23386985256,D6761,28218.775326333995,11100.176221322601,0
340,CASH_IN,3647.27940912386,O6762,130011.62822922041,54455.44418247248,D6762,14324.945768628142,22381.46362985927,0
597,CASH_IN,7572.12072168599,O6763,9529.589411119518,70031.44403400923,D6763,101772.87342914483,2171.5940345900226,0
445,DEBIT,6526.1796489555,O6764,76809.38637733253,53746.854312010604,D6764,14080.302528961485,14237.127470251182,0
22,CASH_OUT,2107.4037188968086,O6765,7697.269490474769,56981.1072930174,D6765,173900.2296566675,5989.620755762162,0
291,CASH_IN,3419.1068174420143,O6766,12879.808270834314,153072.82091047513,D6766,41029.20388313626,27274.80256406141,0
485,PAYMENT,3292.1587514235216,O6767,27319.362752737103,62271.60030848771,D6767,59651.39992928606,3157.7150117247097,0
306,PAYMENT,2843.9207505898394,O6768,33268.625003840134,101790.293590194,D6768,44825.89462139859,43713.972627825664,0
634,DEBIT,5725.379252799478,O6769,16546.416565639123,28312.779595592303,D6769,15462.054194209146,62451.05297014022,0
128,TRANSFER,8332.855676105484,O6770,10744.198054602082,3474.023316103788,D6770,39054.84493467216,142711.27009897548,0
625,TRANSFER,15537.861862139975,O6771,173765.08184924437,9928.147449801927,D6771,44837.1101824961,25044.407078159697,0
273,TRANSFER,2663.7634152544324,O6772,102309.05849457934,11357.944378963213,D6772,41604.46424162073,44049.05591363026,0
442,TRANSFER,5995.28433826695,O6773,46434.51576402508,14585.99376469895,D6773,6935.166719115577,34516.121163719086,0
503,CASH_IN,4139.857561987554,O6774,71010.8557668638,4916.14249154599,D6774,94236.82777786376,1120.4119623380388,0
130,PAYMENT,997.982876998339,O6775,26935.23772054703,89200.71711093806,D6775,182596.84458176602,7519.945719222661,1
132,TRANSFER,1822.9752106306998,O6776,64203.963967650954,1492.7831083567141,D6776,8330.32226682492,167185.04445451754,1
597,CASH_IN,9457.843160127624,O6777,15942.247818912869,96835.69153196189,D6777,41337.59486002664,27033.83967941575,0
482,CASH_IN,8245.501264125702,O6778,8622.625476248619,21103.84834393178,D6778,50464.36815237302,22030.82926414167,0
390,CASH_IN,9536.162508196898,O6779,66115.25217682187,5744.321804700715,D6779,22284.35407138371,61282.99649945017,0
593,CASH_IN,217.33954190502416,O6780,100577.18044229413,38961.61061499926,D6780,51262.41620489804,31025.234747664326,0
325,DEBIT,23022.15682314195,O6781,12794.501833245322,3867.3975037265664,D6781,46453.11987807783,16403.79917457721,0
69,TRANSFER,4073.32308967971,O6782,72349.98108335541,29534.957768825938,D6782,5130.722128292597,110784.06763857271,0
660,CASH_OUT,3526.8037767988485,O6783,47387.93987183572,3363.7055247870085,D6783,153222.20465643544,15340.537855925113,0
448,PAYMENT,6628.986156770517,O6784,127808.81870238467,279171.9031482067,D6784,49084.270274927,82102.62400756821,0
528,CASH_IN,705.9686882603488,O6785,181811.6379465582,45510.89193122264,D6785,11402.869249257445,54642.40863882819,0
617,CASH_OUT,1297.5247538242822,O6786,52155.94597412578,53290.44366934904,D6786,35202.498281077555,662.037171859182,0
165,DEBIT,14240.71316031013,O6787,52537.32978957554,14190.018838263075,D6787,80034.14406389013,14556.092718672531,0
488,CASH_OUT,1158.4611718688702,O6788,84931.58735216974,124699.1714944506,D6788,32522.769042185497,97697.2930613565,0
713,CASH_IN,2051.767417725349,O6789,141606.36898694903,82411.8367847182,D6789,27230.801541905304,34633.952194902646,0
709,DEBIT,1413.044741635994,O6790,10414.11281696497,45955.620814845875,D6790,34126.34915230285,77415.18264045817,0
426,TRANSFER,3302.3044237295376,O6791,18402.485053281358,164527.62513111928,D6791,52206.90293403352,125388.82498213173,0
697,CASH_IN,8147.125590918141,O6792,22723.018011228625,12788.092924122668,D6792,30798.451431238736,30811.031785226423,0
265,DEBIT,9087.522051797368,O6793,4428.819489616093,138713.47972034768,D6793,23709.359349089533,37215.16682727069,0
612,TRANSFER,1965.0405059290463,O6794,13607.21198673411,84870.68537381852,D6794,14534.733123705653,314387.31576138956,0
342,DEBIT,385.6121948779045,O6795,15020.686021167725,51077.38402318068,D6795,131806.63981441126,11267.39653673538,0
726,CASH_IN,596.9586479433868,O6796,65548.75972005942,39925.11149354861,D6796,8243.654994918877,19500.69369044725,0
278,CASH_IN,8480.666044410338,O6797,16005.951172300178,6361.403845816905,D6797,42251.158078378096,6100.968715640323,0
674,TRANSFER,2799.657617173367,O6798,32328.651274001502,15218.386484789642,D6798,48072.685693469866,36525.80417865483,0
439,CASH_OUT,8608.61781813195,O6799,190381.41142395372,29717.295931732646,D6799,52935.12004103782,63952.702105498734,0
157,TRANSFER,71.20927053365315,O6800,52679.95258923025,10482.717428817408,D6800,7876.189962954336,10077.906852017963,0
422,DEBIT,177.7610717428121,O6801,17897.25346412423,9447.788732051356,D6801,40286.39949285762,20049.792969083854,0
251,CASH_IN,1895.212875721409,O6802,51250.70598592964,25786.83662965841,D6802,43108.278746992924,58431.11494593279,0
609,CASH_OUT,1141.8071055762855,O6803,13693.312862056198,19911.232475105335,D6803,186815.77094439144,38751.11356138279,0
530,CASH_OUT,5180.968552166506,O6804,11155.0742410731,15053.133323583084,D6804,10373.972289542857,9683.288723008543,0
327,PAYMENT,4401.20990861818,O6805,24649.27094963945,33813.43550874808,D6805,59560.161427268424,98626.59279811915,0
97,PAYMENT,11235.873743553022,O6806,7813.796063023216,10925.134580033013,D6806,7911.980142682592,36329.00645108706,0
513,PAYMENT,7766.748862226048,O6807,25867.212561591823,34738.114787673585,D6807,53514.15008611189,142453.72334152105,0
